city,item,course_type,column,why_not
ncr,egg_home_style,nonveg_main,gravy_region,no word its siblings agree about
ncr,egg_home_style,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,egg_kurma,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,egg_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,egg_masala_fry,nonveg_main,gravy_region,no word its siblings agree about
ncr,egg_masala_fry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,egg_roghan_josh,nonveg_main,gravy_region,no word its siblings agree about
ncr,egg_roghan_josh,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,fish_curry,nonveg_main,gravy_region,no word its siblings agree about
ncr,fish_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,ghee_roast_egg,nonveg_main,gravy_region,no word its siblings agree about
ncr,ghee_roast_egg,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,ghiya_chana,veg_gravy,gravy_region,no word its siblings agree about
ncr,ghiya_soya,veg_gravy,gravy_region,no word its siblings agree about
ncr,ghiya_tamatari,veg_gravy,gravy_region,no word its siblings agree about
ncr,ghiya_vadi,veg_gravy,gravy_region,no word its siblings agree about
ncr,ghiya_vadi_rasmissi,veg_gravy,gravy_region,no word its siblings agree about
ncr,goan_chicken,nonveg_main,gravy_region,no word its siblings agree about
ncr,goan_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,goan_fish_curry,nonveg_main,gravy_region,no word its siblings agree about
ncr,goan_fish_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,home_style_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,homestyle_chole,dal,dal_region,no word its siblings agree about
ncr,honey_chilli_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,hot_sour_veg,dal,dal_region,no word its siblings agree about
ncr,hyderabadi_chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
ncr,hyderabadi_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,hyderabadi_chicken_masala,nonveg_main,gravy_region,no word its siblings agree about
ncr,hyderabadi_chicken_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,hyderabadi_paneer_masala,veg_gravy,gravy_region,no word its siblings agree about
ncr,jangli_chicken_masala,nonveg_main,gravy_region,no word its siblings agree about
ncr,jangli_chicken_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,jeera_potato,veg_gravy,gravy_region,no word its siblings agree about
ncr,jeerasam,rasam,key_ingredient,no word its siblings agree about
ncr,jungali_chicken,nonveg_main,gravy_region,no word its siblings agree about
ncr,jungali_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,jungli_chicken_curry,nonveg_main,gravy_region,no word its siblings agree about
ncr,jungli_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,kadai_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,kadai_egg_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,kadhai_chap,veg_gravy,gravy_region,no word its siblings agree about
ncr,kadhai_egg,nonveg_main,gravy_region,no word its siblings agree about
ncr,kadhai_egg,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,kadhai_nutri,veg_gravy,gravy_region,no word its siblings agree about
ncr,kadhai_sabziyan,veg_gravy,gravy_region,no word its siblings agree about
ncr,kadhai_soya_chapp,veg_gravy,gravy_region,no word its siblings agree about
ncr,kadhai_veggies,veg_gravy,gravy_region,no word its siblings agree about
ncr,kadhi_pakoda,dal,dal_region,no word its siblings agree about
ncr,kale_chane_tariwala,dal,dal_region,no word its siblings agree about
ncr,kali_mirch_chicken_gravy,nonveg_main,gravy_region,no word its siblings agree about
ncr,kali_mirch_chicken_gravy,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,kashmiri_chicken_pulao,nonveg_main,gravy_region,no word its siblings agree about
ncr,kathal_biryani,rice,flavoured_rice_region,no word its siblings agree about
ncr,kathal_fry,veg_gravy,gravy_region,no word its siblings agree about
ncr,kerala_chicken_stew,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,kerla_chicken,nonveg_main,gravy_region,no word its siblings agree about
ncr,kerla_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,kolkatta_chicken_rezela,nonveg_main,gravy_region,no word its siblings agree about
ncr,kolkatta_chicken_rezela,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,konkani_chicken_curry,nonveg_main,gravy_region,no word its siblings agree about
ncr,konkani_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,konkani_veg_cirry,veg_gravy,gravy_region,no word its siblings agree about
ncr,lahori_paneer,veg_gravy,gravy_region,no word its siblings agree about
ncr,lemon_peanut_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,lemon_pennut_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,lobiya_taridar,dal,dal_region,no word its siblings agree about
ncr,macroni,rice,flavoured_rice_region,no word its siblings agree about
ncr,madrasi_curried_vegetables,veg_gravy,gravy_region,no word its siblings agree about
ncr,makhani_kadhi_vegetable,dal,dal_region,no word its siblings agree about
ncr,malabar_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,malvani_egg_masala,nonveg_main,gravy_region,no word its siblings agree about
ncr,malvani_egg_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,mangodi,veg_gravy,gravy_region,no word its siblings agree about
ncr,masala_chaap_dhabha_style,rice,flavoured_rice_region,no word its siblings agree about
ncr,matar_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,mattar_paneer,veg_gravy,gravy_region,no word its siblings agree about
ncr,methi_egg_curry,nonveg_main,gravy_region,no word its siblings agree about
ncr,methi_egg_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,milijuli_sabziyan,veg_gravy,gravy_region,no word its siblings agree about
ncr,muffins,dessert,dessert_form,no word its siblings agree about
ncr,mughlai_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,mumbai_chicken_curry,nonveg_main,gravy_region,no word its siblings agree about
ncr,mumbai_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,mumbai_style_bhaji,veg_gravy,gravy_region,no word its siblings agree about
ncr,mutton_curry,nonveg_main,gravy_region,no word its siblings agree about
ncr,mutton_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,neutrela_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,onion_saute_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,onion_tomato_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,palak_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,paneer_bhurji,veg_gravy,gravy_region,no word its siblings agree about
ncr,paneer_jaipuri,veg_gravy,gravy_region,no word its siblings agree about
ncr,paneer_laung_lachi,veg_gravy,gravy_region,no word its siblings agree about
ncr,paneer_madrasi_south_style,veg_gravy,gravy_region,no word its siblings agree about
ncr,paneer_makhanwala,veg_gravy,gravy_region,no word its siblings agree about
ncr,paneer_peshawari,veg_gravy,gravy_region,no word its siblings agree about
ncr,paneer_roganjosh,veg_gravy,gravy_region,no word its siblings agree about
ncr,paneer_tak_tak,veg_gravy,gravy_region,no word its siblings agree about
ncr,paneer_veg_fusion,veg_gravy,gravy_region,no word its siblings agree about
ncr,pao_bhaji,veg_gravy,gravy_region,no word its siblings agree about
ncr,pappu_dal,dal,dal_region,no word its siblings agree about
ncr,patiala_chicken,nonveg_main,gravy_region,no word its siblings agree about
ncr,patiala_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,patila_matar,dal,dal_region,no word its siblings agree about
ncr,pav_bhaji,veg_gravy,gravy_region,no word its siblings agree about
ncr,peshawari_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,peshawari_chole,dal,dal_region,no word its siblings agree about
ncr,plain_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,punjabhi_chicken_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,punjabi_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,rahra_chicken,nonveg_main,gravy_region,no word its siblings agree about
ncr,rahra_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,rajasthani_chicken_curry,nonveg_main,gravy_region,no word its siblings agree about
ncr,rajasthani_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,rajasthani_kadhi,dal,dal_region,no word its siblings agree about
ncr,rajasthani_kadhi_pakoda,dal,dal_region,no word its siblings agree about
ncr,rajasthani_kadhi_pakora,dal,dal_region,no word its siblings agree about
ncr,rajsthani_gutta_curry,veg_gravy,gravy_region,no word its siblings agree about
ncr,rara_chicken_masala,nonveg_main,gravy_region,no word its siblings agree about
ncr,rara_chicken_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,roasted_chicken,nonveg_main,gravy_region,no word its siblings agree about
ncr,roasted_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,rogni_chicken,nonveg_main,gravy_region,no word its siblings agree about
ncr,rogni_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,sabha_style_egg_masala,nonveg_main,gravy_region,no word its siblings agree about
ncr,sabha_style_egg_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,sabudana_peanut_khichri,rice,flavoured_rice_region,no word its siblings agree about
ncr,samak_jeera_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,samak_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,samak_rice_khichri,rice,flavoured_rice_region,no word its siblings agree about
ncr,samak_rice_kitchdi,rice,flavoured_rice_region,no word its siblings agree about
ncr,schezwan_sauce,veg_gravy,gravy_region,no word its siblings agree about
ncr,shechwan_sauce,veg_gravy,gravy_region,no word its siblings agree about
ncr,sindhi_curry,veg_gravy,gravy_region,no word its siblings agree about
ncr,soya_caap_curry,veg_gravy,gravy_region,no word its siblings agree about
ncr,soya_chap,veg_gravy,gravy_region,no word its siblings agree about
ncr,soya_nutrela,veg_gravy,gravy_region,no word its siblings agree about
ncr,soyawadi_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,steam_rice_onion_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,steamed_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,stir_fry_kung_pao_veg,veg_gravy,gravy_region,no word its siblings agree about
ncr,subz_ki_thari,rice,flavoured_rice_region,no word its siblings agree about
ncr,sweet_n_sour_vegetables,veg_gravy,gravy_region,no word its siblings agree about
ncr,tandoori_chicken,nonveg_main,gravy_region,no word its siblings agree about
ncr,tandoori_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,tandoori_chicken_masala,nonveg_main,gravy_region,no word its siblings agree about
ncr,tandoori_chicken_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,tandoori_chicken_seekh_masala,nonveg_main,gravy_region,no word its siblings agree about
ncr,tandoori_chicken_seekh_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,tawa_chicken,nonveg_main,gravy_region,no word its siblings agree about
ncr,tawa_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,tawa_chicken_masala,nonveg_main,gravy_region,no word its siblings agree about
ncr,tawa_chicken_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
ncr,tawa_mix_veg,veg_gravy,gravy_region,no word its siblings agree about
ncr,tawa_mushroom,veg_gravy,gravy_region,no word its siblings agree about
ncr,tawa_vegetables,veg_gravy,gravy_region,no word its siblings agree about
ncr,tejpatta_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,tiranga_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,tomato_chapati,bread,sub_category,no word its siblings agree about
ncr,tossed_macroni,veg_gravy,gravy_region,no word its siblings agree about
ncr,turmeric_rice,rice,flavoured_rice_region,no word its siblings agree about
ncr,veg_upma,veg_gravy,gravy_region,no word its siblings agree about
ncr,vegetable_pasta,veg_gravy,gravy_region,no word its siblings agree about
ncr,wheat_flour_ladoo,dessert,key_ingredient,no word its siblings agree about
ncr,wheat_flour_ladoo,dessert,sub_category,no word its siblings agree about
ncr,white_sauce_pasta,rice,flavoured_rice_region,no word its siblings agree about
ncr,yellow_rice,rice,flavoured_rice_region,no word its siblings agree about
pune,aate_ka_halwa,dessert,key_ingredient,no word its siblings agree about
pune,achari_murgh,nonveg_main,gravy_region,no word its siblings agree about
pune,achari_murgh,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,agra_petha,dessert,key_ingredient,no word its siblings agree about
pune,ajwain_paratha,bread,sub_category,no word its siblings agree about
pune,akbari_murgh_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,akbari_murgh_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,akha_masoor_masala,veg_gravy,is_* flags,no attribute or word its siblings agree about
pune,aloo_papadi_chaat,salad,sub_category,no word its siblings agree about
pune,alu_ch_bhaji,veg_gravy,gravy_region,no word its siblings agree about
pune,alu_cha_fadfada,veg_gravy,gravy_region,no word its siblings agree about
pune,amritsari_murg,nonveg_main,gravy_region,no word its siblings agree about
pune,amritsari_murg,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,amti,dal,dal_region,no word its siblings agree about
pune,amul_sweet_lassi,welcome_drink,key_ingredient,no word its siblings agree about
pune,anardana_raita,curd_side,key_ingredient,no word its siblings agree about
pune,anda_ghotala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,anda_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,andhra_style_chicken,nonveg_main,gravy_region,no word its siblings agree about
pune,andhra_style_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,angara_chicken_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,angara_chicken_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,asian_green_salad,salad,key_ingredient,no word its siblings agree about
pune,asian_green_salad,salad,sub_category,no word its siblings agree about
pune,assorted_pastries,dessert,key_ingredient,no word its siblings agree about
pune,avadhi_chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
pune,baby_bringal_masala,veg_gravy,key_ingredient,no word its siblings agree about
pune,babycorn_mushroom,veg_gravy,gravy_region,no word its siblings agree about
pune,babycorn_mushroom,veg_gravy,is_* flags,no attribute or word its siblings agree about
pune,bajara_bhakari,bread,key_ingredient,no word its siblings agree about
pune,bajara_bhakari,bread,sub_category,no word its siblings agree about
pune,bakar_wadi,accompaniment,key_ingredient,no word its siblings agree about
pune,basil_and_rosemerry_detox,infused_water,sub_category,no word its siblings agree about
pune,basundi_plain,dessert,key_ingredient,no word its siblings agree about
pune,bataka_nu_shaak,veg_dry,key_ingredient,no word its siblings agree about
pune,beans_sprouted_salad,salad,sub_category,no word its siblings agree about
pune,beetroot_paratha,bread,sub_category,no word its siblings agree about
pune,bengali_baigan_bhaja,starter,key_ingredient,no word its siblings agree about
pune,besan_gatta_saag,veg_gravy,gravy_region,no word its siblings agree about
pune,bhaje_chi_bhaji,veg_dry,key_ingredient,no word its siblings agree about
pune,bharali_wangi,veg_gravy,gravy_region,no word its siblings agree about
pune,bharali_wangi,veg_gravy,is_* flags,no attribute or word its siblings agree about
pune,bhoona_veg,veg_gravy,gravy_region,no word its siblings agree about
pune,bhopala_bhaji_sukki,veg_dry,key_ingredient,no word its siblings agree about
pune,birdya_chi_ussal,veg_gravy,gravy_region,no word its siblings agree about
pune,birdya_chi_ussal,veg_gravy,key_ingredient,no word its siblings agree about
pune,birista_rice,rice,flavoured_rice_region,no word its siblings agree about
pune,biryani_rice,rice,flavoured_rice_region,no word its siblings agree about
pune,biryani_subzs_bahar,rice,flavoured_rice_region,no word its siblings agree about
pune,black_chana_ussal,veg_gravy,gravy_region,no word its siblings agree about
pune,blue_moon,welcome_drink,key_ingredient,no word its siblings agree about
pune,boondi_jamun,dessert,key_ingredient,no word its siblings agree about
pune,boondi_ki_subji,veg_dry,key_ingredient,no word its siblings agree about
pune,braised_chicken_in_bbq_sauce,nonveg_main,gravy_region,no word its siblings agree about
pune,braised_chicken_in_bbq_sauce,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,bun_muska,bread,key_ingredient,no word its siblings agree about
pune,bun_muska,bread,sub_category,no word its siblings agree about
pune,butter_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,canteen_chicken_curry,nonveg_main,gravy_region,no word its siblings agree about
pune,canteen_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,carrot_paratha,bread,sub_category,no word its siblings agree about
pune,cauliflower_morney,veg_gravy,gravy_region,no word its siblings agree about
pune,cauliflower_peas_curry,veg_gravy,gravy_region,no word its siblings agree about
pune,champaran,nonveg_main,gravy_region,no word its siblings agree about
pune,champaran,nonveg_main,key_ingredient,no word its siblings agree about
pune,champaran,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chapatta_murgh_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,chapatta_murgh_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chatpata_lobiya,veg_gravy,gravy_region,no word its siblings agree about
pune,chatpata_lobiya,veg_gravy,key_ingredient,no word its siblings agree about
pune,chawali_chi_usal,veg_gravy,gravy_region,no word its siblings agree about
pune,chawali_chi_usal,veg_gravy,key_ingredient,no word its siblings agree about
pune,chawali_dry,veg_dry,key_ingredient,no word its siblings agree about
pune,chicken_65_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_65_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_adrakhi,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_adrakhi,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_alexander,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_alexander,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_bhuna_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_bhuna_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_bishnoi,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_bishnoi,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_cafreal,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_cafreal,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_chettinad,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_chilli_gravy,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_chilli_gravy,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_chutenywala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_chutenywala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_dahiwala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_dahiwala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_darbari,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_darbari,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_dhaba_style,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_dhaba_style,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_do_payaza,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_do_payaza,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_fricaase,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_fricaase,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_gavran_curry,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_gavran_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_goan_curry,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_goan_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_handi,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_hara_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_hara_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_harapyazz_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_harapyazz_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_hyadrabadi,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_hyadrabadi,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_in_kala_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_in_kala_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_jaipuri,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_jaipuri,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_jhalfrazi,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_jhalfrazi,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_jhol,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_jhol,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_kadhai,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_kadhai,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_kalimirch_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_kalimirch_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_kheem_mutter,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_kheem_mutter,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_kheema,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_kheema,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_khurana,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_khurana,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_kolhapuri,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_korma,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_korma,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_kosha,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_kosha,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_lahori,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_lajawab,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_lajawab,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_lasooni_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_lasooni_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_makhani_butter,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_makhani_butter,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_malabar_curry,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_malabar_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_malwani,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_malwani,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_manchurian_gravy,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_maratha,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_maratha,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_nazakat,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_nazakat,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_nimbhu_dhania,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_nimbhu_dhania,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_patiala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_patiala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_peshwari,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_peshwari,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_pulao,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_ragan_josh,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_ragan_josh,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_rajwada,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_rajwada,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_saoji,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_saoji,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_strognoff,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_strognoff,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_sukha,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_sukha,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_taka_tak,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_taka_tak,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_tikka_masala,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_tikka_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_vindaloo,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_wings_and_potato_curry,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_wings_and_potato_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chicken_xacuti,nonveg_main,gravy_region,no word its siblings agree about
pune,chicken_xacuti,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chili_milli_chicken,nonveg_main,gravy_region,no word its siblings agree about
pune,chili_milli_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,chilly_vegetables,starter,key_ingredient,no word its siblings agree about
pune,chinch_gul_amti,dal,dal_region,no word its siblings agree about
pune,chirote,dessert,key_ingredient,no word its siblings agree about
pune,choclate_balls,dessert,key_ingredient,no word its siblings agree about
pune,choclate_cake_slices,dessert,key_ingredient,no word its siblings agree about
pune,choclate_mousse,dessert,key_ingredient,no word its siblings agree about
pune,chocolate_barfi,dessert,key_ingredient,no word its siblings agree about
pune,chokha,veg_dry,key_ingredient,no word its siblings agree about
pune,chole_chat,salad,sub_category,no word its siblings agree about
pune,chooza_kandhari,nonveg_main,gravy_region,no word its siblings agree about
pune,chooza_kandhari,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,cinnamon_roll,dessert,key_ingredient,no word its siblings agree about
pune,coconut_rava_ladoo,dessert,key_ingredient,no word its siblings agree about
pune,coconut_rava_ladoo,dessert,sub_category,no word its siblings agree about
pune,cole_slaw,salad,key_ingredient,no word its siblings agree about
pune,cole_slaw,salad,sub_category,no word its siblings agree about
pune,colorful_papad,papad,is_* flags,no attribute or word its siblings agree about
pune,coriander_chapati,bread,sub_category,no word its siblings agree about
pune,coriander_chicpeas_rice,rice,flavoured_rice_region,no word its siblings agree about
pune,cream_roll_1pcs,dessert,key_ingredient,no word its siblings agree about
pune,cucumber_dill_salad,salad,sub_category,no word its siblings agree about
pune,dahi_wala_murgh,nonveg_main,gravy_region,no word its siblings agree about
pune,dahi_wala_murgh,nonveg_main,nonveg_biryani_region,no word its siblings agree about
pune,daliya_payasum,dessert,key_ingredient,no word its siblings agree about
pune,danish_pastry,dessert,key_ingredient,no word its siblings agree about
pune,dark_white_mousse,dessert,key_ingredient,no word its siblings agree about
pune,dates_and_nuts_ladoo,dessert,key_ingredient,no word its siblings agree about
pune,dates_and_nuts_ladoo,dessert,sub_category,no word its siblings agree about
