city,item,course_type,client,why_not
ncr,gur_khurma,veg_gravy,Siemens,no colour-bearing word in the name
ncr,gutta_curry_aloo_matar_gravy,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,guvava,veg_gravy,Corning,no colour-bearing word in the name
ncr,halwa,dessert,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,handi_chicken,nonveg_main,"Carelon,Junglee Games",no colour-bearing word in the name
ncr,handi_subz,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,hari_moong_dal_chaat,salad,Stryker,no colour-bearing word in the name
ncr,haryali_chicken,nonveg_main,Junglee Games,no colour-bearing word in the name
ncr,heeng_tadka_jeera_aloo,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,hing_mirch_ki_urad_dal,dal,Carelon,no colour-bearing word in the name
ncr,hing_tadka_arhar_dal,dal,Siemens,no colour-bearing word in the name
ncr,holi,dal,Airtel Noida,no colour-bearing word in the name
ncr,homestyle_chole,dal,Carelon,no colour-bearing word in the name
ncr,homestyle_khichdi,rice,Junglee Games,no colour-bearing word in the name
ncr,honey_chilli_checken,veg_gravy,Siemens,no colour-bearing word in the name
ncr,honey_chilli_chiciken,veg_gravy,Siemens,no colour-bearing word in the name
ncr,hot_sour_veg,dal,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,hyderabadi_chicken_masala,nonveg_main,Stryker,no colour-bearing word in the name
ncr,hyderabadi_paneer_masala,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,icecream,veg_gravy,Siemens,no colour-bearing word in the name
ncr,idli_vada,bread,"SAEL,Stryker",no colour-bearing word in the name
ncr,imarthi,dessert,SAEL,no colour-bearing word in the name
ncr,imarti,dessert,SAEL,no colour-bearing word in the name
ncr,inji_rasam,rasam,nan,no colour-bearing word in the name
ncr,jai_poori_aloo_pyaaz,bread,Carelon,no colour-bearing word in the name
ncr,jaipuri_bhindi_masala,veg_dry,Carelon,no colour-bearing word in the name
ncr,jal_jeera,veg_gravy,Stryker,no colour-bearing word in the name
ncr,jaljeera_treat,welcome_drink,Stryker,no colour-bearing word in the name
ncr,jangli_chicken_masala,nonveg_main,Sinch,no colour-bearing word in the name
ncr,jeera_aloo,veg_dry,"Carelon,Junglee Games,Siemens,Sinch,Stryker",no colour-bearing word in the name
ncr,jeera_aloo_hingdar,veg_gravy,Stryker,no colour-bearing word in the name
ncr,jeera_boondi_raita,curd_side,SAEL,no colour-bearing word in the name
ncr,jeera_hing_aloo_dry,veg_dry,Stryker,no colour-bearing word in the name
ncr,jeera_lauki,veg_dry,Carelon,no colour-bearing word in the name
ncr,jeera_potato,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,jeera_tadka_raita,curd_side,Airtel Noida,no colour-bearing word in the name
ncr,jeera_wali_moong_dal,dal,Carelon,no colour-bearing word in the name
ncr,jeerasam,rasam,nan,no colour-bearing word in the name
ncr,jodhpuri_aloo,veg_dry,Junglee Games,no colour-bearing word in the name
ncr,jodhpuri_dal_tadka,dal,Siemens,no colour-bearing word in the name
ncr,jodhpuri_ladoo,dessert,"Carelon,Sinch",no colour-bearing word in the name
ncr,jodhpuri_pulao,rice,Carelon,no colour-bearing word in the name
ncr,june,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,jungali_chicken,nonveg_main,Carelon,no colour-bearing word in the name
ncr,junglee_games,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,jungli_chicken_curry,nonveg_main,Siemens,no colour-bearing word in the name
ncr,kabuli_chana_chaat,salad,Carelon,no colour-bearing word in the name
ncr,kachumber_chaat,salad,Carelon,no colour-bearing word in the name
ncr,kachumber_raita,curd_side,Airtel Noida,no colour-bearing word in the name
ncr,kadahi_chaap,curd_side,Stryker,no colour-bearing word in the name
ncr,kadahi_shimla_aloo,curd_side,Stryker,no colour-bearing word in the name
ncr,kadai_soya,veg_gravy,Stryker,no colour-bearing word in the name
ncr,kadai_soya_chaap_masala,veg_gravy,SAEL,no colour-bearing word in the name
ncr,kadhai_chap,veg_gravy,Sinch,no colour-bearing word in the name
ncr,kadhai_egg,nonveg_main,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,kadhai_nutri,veg_gravy,"Airtel Noida,Carelon",no colour-bearing word in the name
ncr,kadhai_nutri_dry,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,kadhai_sabziyan,veg_gravy,Carelon,no colour-bearing word in the name
ncr,kadhai_soya_chaap,veg_dry,"Airtel Noida,Carelon,Junglee Games",no colour-bearing word in the name
ncr,kadhai_soya_chapp,veg_gravy,SAEL,no colour-bearing word in the name
ncr,kadhai_soya_masala,veg_dry,Siemens,no colour-bearing word in the name
ncr,kadhai_soyabean_masala,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,kadhai_vegetables,veg_dry,Carelon,no colour-bearing word in the name
ncr,kadhai_veggies,veg_gravy,Corning,no colour-bearing word in the name
ncr,kadhi_pakoda,dal,"Airtel Noida,Junglee Games,Siemens,Sinch,Stryker",no colour-bearing word in the name
ncr,kadhi_pakoda_dal_makhani,dal,Airtel Noida,no colour-bearing word in the name
ncr,kala_chana_mix_sprout,salad,Sinch,no colour-bearing word in the name
ncr,kala_chana_rasedar,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,kala_chana_raseedar,dal,Sinch,no colour-bearing word in the name
ncr,kala_chana_rasmisa,veg_gravy,Stryker,no colour-bearing word in the name
ncr,kala_chana_sprout_mix_salad,salad,Sinch,no colour-bearing word in the name
ncr,kala_chana_tariwale,dal,Stryker,no colour-bearing word in the name
ncr,kalachana_moong_sprouts_salad,salad,Airtel Noida,no colour-bearing word in the name
ncr,kalachanna_moong_sprouts_salad,salad,Sinch,no colour-bearing word in the name
ncr,kalachanna_salad,salad,Sinch,no colour-bearing word in the name
ncr,kale_chane_tariwala,dal,Carelon,no colour-bearing word in the name
ncr,kali_mirch_chicken_gravy,nonveg_main,Junglee Games,no colour-bearing word in the name
ncr,kalongi_wale_baingan,veg_dry,Carelon,no colour-bearing word in the name
ncr,kamshmiri_rajma_masala,dal,Sinch,no colour-bearing word in the name
ncr,karela_aloo,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,karela_do_payaza,veg_gravy,Sinch,no colour-bearing word in the name
ncr,karela_do_pyaaza,veg_dry,Carelon,no colour-bearing word in the name
ncr,karela_do_pyaza,veg_dry,"Carelon,SAEL,Siemens,Sinch,Stryker",no colour-bearing word in the name
ncr,karipatta_rai_tadka_aloo,veg_gravy,Stryker,no colour-bearing word in the name
ncr,katha_meetha_pertha,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,katha_meetha_petha,dessert,Sinch,no colour-bearing word in the name
ncr,kathal_biryani,rice,Sinch,no colour-bearing word in the name
ncr,kathal_do_pyaza,veg_dry,"Carelon,Stryker",no colour-bearing word in the name
ncr,kathal_fry,veg_gravy,Stryker,no colour-bearing word in the name
ncr,kathal_masala,veg_dry,"Airtel Noida,Carelon,Siemens,Sinch,Stryker",no colour-bearing word in the name
ncr,keasar_halwa,dessert,Siemens,no colour-bearing word in the name
ncr,kerla_chicken,nonveg_main,Junglee Games,no colour-bearing word in the name
ncr,kesar_halwa,dessert,Siemens,no colour-bearing word in the name
ncr,kesri_petha,dessert,Airtel Noida,no colour-bearing word in the name
ncr,kesri_phirni,dessert,Sinch,no colour-bearing word in the name
ncr,khade_masale_ka_pulao,rice,Carelon,no colour-bearing word in the name
ncr,khathal_masala,veg_dry,Carelon,no colour-bearing word in the name
ncr,khatta_meetha_petha,dessert,"Siemens,Stryker",no colour-bearing word in the name
ncr,khatti_meethi_dal,dal,Carelon,no colour-bearing word in the name
ncr,kheer,dessert,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,kheera_raita,curd_side,"Airtel Noida,Corning",no colour-bearing word in the name
ncr,kheera_raita_lemon_water,curd_side,Airtel Noida,no colour-bearing word in the name
ncr,khoya_barfi,dessert,"Carelon,SAEL",no colour-bearing word in the name
ncr,khoya_cutlet,veg_gravy,Stryker,no colour-bearing word in the name
ncr,khoya_roll,veg_gravy,Stryker,no colour-bearing word in the name
ncr,khurma,veg_gravy,Siemens,no colour-bearing word in the name
ncr,khus_sharbat,veg_gravy,Corning,no colour-bearing word in the name
ncr,kidney_beans_relish,salad,Stryker,no colour-bearing word in the name
ncr,kidney_beans_salad,salad,Stryker,no colour-bearing word in the name
ncr,kishmish,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,kokum,welcome_drink,Corning,no colour-bearing word in the name
ncr,kokum_shikanj,welcome_drink,Corning,no colour-bearing word in the name
ncr,kokum_shikanji,welcome_drink,Corning,no colour-bearing word in the name
ncr,kolhapuri_chicken,nonveg_main,Sinch,no colour-bearing word in the name
ncr,kolhapuri_mix_veg_gravy,veg_gravy,Carelon,no colour-bearing word in the name
ncr,kolkatta_chicken_rezela,nonveg_main,Carelon,no colour-bearing word in the name
ncr,konkani_chicken_curry,nonveg_main,Sinch,no colour-bearing word in the name
ncr,konkani_veg_cirry,veg_gravy,Carelon,no colour-bearing word in the name
ncr,kulfi,dessert,"Carelon,SAEL",no colour-bearing word in the name
ncr,kumbh_matar_masala,veg_gravy,Stryker,no colour-bearing word in the name
ncr,kundru_masala,veg_dry,Siemens,no colour-bearing word in the name
ncr,laccha_mooli,salad,Airtel Noida,no colour-bearing word in the name
ncr,laccha_onion,veg_gravy,Stryker,no colour-bearing word in the name
ncr,laccha_payaz,salad,Sinch,no colour-bearing word in the name
ncr,lachha_onion,salad,"Siemens,Sinch,Stryker",no colour-bearing word in the name
ncr,lachha_onion_mint_chatney,salad,Siemens,no colour-bearing word in the name
ncr,lachhaa_pyaaz_and_kachumber_salad,salad,Carelon,no colour-bearing word in the name
ncr,ladoo,dessert,Corning,no colour-bearing word in the name
ncr,lahori_paneer,veg_gravy,Carelon,no colour-bearing word in the name
ncr,langar_dal,dal,SAEL,no colour-bearing word in the name
ncr,langar_dal_fry,dal,Corning,no colour-bearing word in the name
ncr,langar_dal_tadka,dal,SAEL,no colour-bearing word in the name
ncr,langar_vali_dal_fry,dal,Corning,no colour-bearing word in the name
ncr,langar_wali_dal,dal,Junglee Games,no colour-bearing word in the name
ncr,langer_wali_dal,dal,Stryker,no colour-bearing word in the name
ncr,lauki_burfi,dessert,Carelon,no colour-bearing word in the name
ncr,lauki_jeera,veg_dry,Siemens,no colour-bearing word in the name
ncr,lauki_ki_subz,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,lauki_tamatri_dry,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,lehsuni_arhar_dal,dal,Carelon,no colour-bearing word in the name
ncr,lehsuni_dal,dal,Junglee Games,no colour-bearing word in the name
ncr,lehsuni_dal_tadka,dal,"Carelon,Stryker",no colour-bearing word in the name
ncr,lehsuni_masoor_dal,dal,Stryker,no colour-bearing word in the name
ncr,lehsuni_moong_dal,dal,Stryker,no colour-bearing word in the name
ncr,lehsuni_pulao,rice,Carelon,no colour-bearing word in the name
ncr,lemon_mint_mojito,welcome_drink,SAEL,no colour-bearing word in the name
ncr,lemon_peanut_rice,rice,Sinch,no colour-bearing word in the name
ncr,lemon_pennut_rice,rice,Carelon,no colour-bearing word in the name
ncr,lemon_water,veg_gravy,"Junglee Games,SAEL",no colour-bearing word in the name
ncr,lemonade_water,veg_gravy,SAEL,no colour-bearing word in the name
ncr,lentil,dal,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,leshuni_masoor_dal,dal,Sinch,no colour-bearing word in the name
ncr,lesuni_hara_moong_dal,dal,Airtel Noida,no colour-bearing word in the name
ncr,lesuni_masoor_dal,dal,Airtel Noida,no colour-bearing word in the name
ncr,lobiya_taridar,dal,Carelon,no colour-bearing word in the name
ncr,loki_raita,curd_side,SAEL,no colour-bearing word in the name
ncr,maa_tadka_dal,dal,Stryker,no colour-bearing word in the name
ncr,maal_pua,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,maal_pua_besan_laddu,dessert,Airtel Noida,no colour-bearing word in the name
ncr,macaroni_e_cocktail_sauce,salad,Stryker,no colour-bearing word in the name
ncr,macroni,veg_gravy,"Siemens,Stryker",no colour-bearing word in the name
ncr,madrasi_curried_vegetables,veg_gravy,Carelon,no colour-bearing word in the name
ncr,mago_drink,veg_gravy,Stryker,no colour-bearing word in the name
ncr,makhani_kadhi_vegetable,dal,Junglee Games,no colour-bearing word in the name
ncr,makhani_mix_veg,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,makhni_soya_chaap,veg_gravy,Stryker,no colour-bearing word in the name
ncr,makhni_subz,veg_gravy,Stryker,no colour-bearing word in the name
ncr,malai_soya_chaap,veg_gravy,Carelon,no colour-bearing word in the name
ncr,malvani_egg_masala,nonveg_main,Sinch,no colour-bearing word in the name
ncr,manchurian,veg_gravy,Carelon,no colour-bearing word in the name
ncr,manesar_fruits,dessert,Stryker,no colour-bearing word in the name
ncr,mangodi,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,mangodi_aloo,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,mangodi_gravy,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,mangodi_ki_sabzi,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,mangodialoo,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,marble_cake_slice,dessert,"Junglee Games,SAEL",no colour-bearing word in the name
ncr,march,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,march_26_april,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,marwadi_yellow_dal,dal,Airtel Noida,no colour-bearing word in the name
ncr,marwari_kofta,veg_gravy,Stryker,no colour-bearing word in the name
ncr,masala_chaanch,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,masala_chaap_dhabha_style,rice,Corning,no colour-bearing word in the name
ncr,masala_chach,curd_side,Junglee Games,no colour-bearing word in the name
ncr,masala_raita_aam_panna,curd_side,Airtel Noida,no colour-bearing word in the name
ncr,masala_tadka_chaach,veg_gravy,SAEL,no colour-bearing word in the name
ncr,massor_pak,dessert,Carelon,no colour-bearing word in the name
ncr,matar_mashroom,veg_gravy,"Airtel Noida,Siemens",no colour-bearing word in the name
ncr,matar_mushroom,veg_gravy,"Carelon,Stryker",no colour-bearing word in the name
ncr,matar_paneer,veg_gravy,"Airtel Noida,Carelon,Corning,SAEL,Stryker",no colour-bearing word in the name
ncr,matar_paneer_gravy,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,matar_paneer_home_style,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,matar_pulao,rice,"Carelon,Siemens",no colour-bearing word in the name
ncr,matar_rice,rice,Carelon,no colour-bearing word in the name
ncr,mathura_peda,dessert,Carelon,no colour-bearing word in the name
ncr,matri_chaat,salad,Corning,no colour-bearing word in the name
ncr,mattar_paneer,veg_gravy,"SAEL,Stryker",no colour-bearing word in the name
ncr,mawa_fruit_burfi,dessert,Sinch,no colour-bearing word in the name
ncr,mawa_kachori,veg_gravy,Carelon,no colour-bearing word in the name
ncr,may,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,may_week,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,milijuli_sabziyan,veg_gravy,Carelon,no colour-bearing word in the name
ncr,milkcake,dessert,Carelon,no colour-bearing word in the name
ncr,mini_idli,bread,Stryker,no colour-bearing word in the name
ncr,mint_and_basil_lemonade,veg_gravy,Stryker,no colour-bearing word in the name
ncr,mint_mojito,welcome_drink,"SAEL,Stryker",no colour-bearing word in the name
ncr,mirch_ka_achaar,veg_gravy,Corning,no colour-bearing word in the name
ncr,mix_dal,dal,"Carelon,Junglee Games,Siemens,Stryker",no colour-bearing word in the name
ncr,mix_pickle,veg_gravy,Sinch,no colour-bearing word in the name
ncr,mix_raita,curd_side,"Airtel Noida,Junglee Games,SAEL,Siemens,Stryker",no colour-bearing word in the name
ncr,mix_toss_salad,salad,Siemens,no colour-bearing word in the name
ncr,mix_veg,veg_dry,"Airtel Noida,Carelon,Junglee Games,Siemens,Sinch,Stryker",no colour-bearing word in the name
ncr,mix_veg_handi,veg_gravy,Carelon,no colour-bearing word in the name
ncr,mohanthal,veg_gravy,Carelon,no colour-bearing word in the name
ncr,mon,veg_gravy,Corning,no colour-bearing word in the name
ncr,mon_15th_june,veg_gravy,SAEL,no colour-bearing word in the name
ncr,mon_1st_june,veg_gravy,SAEL,no colour-bearing word in the name
ncr,mon_22nd_june,veg_gravy,SAEL,no colour-bearing word in the name
ncr,mon_29th_june,veg_gravy,SAEL,no colour-bearing word in the name
ncr,mon_8th_june,veg_gravy,SAEL,no colour-bearing word in the name
ncr,monday_3rd,veg_gravy,Stryker,no colour-bearing word in the name
ncr,moong_dal_badi_matar,dal,Sinch,no colour-bearing word in the name
ncr,moong_dal_chaat,salad,Stryker,no colour-bearing word in the name
ncr,moong_dal_kosambri_salad,salad,SAEL,no colour-bearing word in the name
ncr,moong_dal_sprouts,salad,Stryker,no colour-bearing word in the name
ncr,moong_dal_vadi_matar,dal,Airtel Noida,no colour-bearing word in the name
ncr,moong_dal_wadi,dal,Siemens,no colour-bearing word in the name
ncr,moong_masoor_yeelow_dal_tadka,dal,Carelon,no colour-bearing word in the name
ncr,moong_massor_dal,dal,Sinch,no colour-bearing word in the name
ncr,moong_sabul_dal,dal,Junglee Games,no colour-bearing word in the name
ncr,moong_sabut_dal,dal,"Junglee Games,Siemens",no colour-bearing word in the name
ncr,moongdal_sprout,salad,Stryker,no colour-bearing word in the name
ncr,moongphali_ki_burfi,dessert,Carelon,no colour-bearing word in the name
ncr,mooti_choor_laddu,dessert,Siemens,no colour-bearing word in the name
ncr,moth_ki_dal,dal,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,moti_chur_ladoo,dessert,Carelon,no colour-bearing word in the name
ncr,motichoor_ladoo,dessert,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,motichur_laddu,dessert,SAEL,no colour-bearing word in the name
ncr,motichur_ladoo,dessert,"Carelon,SAEL",no colour-bearing word in the name
ncr,muffins,veg_gravy,"Siemens,Stryker",no colour-bearing word in the name
ncr,multi_grain_laddu,dessert,Airtel Noida,no colour-bearing word in the name
ncr,mumbai_bhelpuri,bread,Stryker,no colour-bearing word in the name
ncr,mumbai_chicken_curry,nonveg_main,Sinch,no colour-bearing word in the name
ncr,mumbai_dal_tadka,dal,Sinch,no colour-bearing word in the name
ncr,mumbai_style_bhaji,dal,Sinch,no colour-bearing word in the name
ncr,mung_dhuli_dal,dal,Junglee Games,no colour-bearing word in the name
ncr,muradabadi_dal,dal,Carelon,no colour-bearing word in the name
ncr,mushroom_jalfrezi,veg_dry,Carelon,no colour-bearing word in the name
ncr,mushroom_matar_makhana,veg_gravy,Stryker,no colour-bearing word in the name
ncr,mushroom_matar_paneer,veg_gravy,Corning,no colour-bearing word in the name
ncr,musk_melon,veg_gravy,Corning,no colour-bearing word in the name
ncr,mutter_keema,nonveg_main,Stryker,no colour-bearing word in the name
ncr,mutter_mushroom,veg_gravy,Stryker,no colour-bearing word in the name
ncr,mutter_mushroom_curry,veg_gravy,Stryker,no colour-bearing word in the name
ncr,mutter_soya_keema,nonveg_main,Stryker,no colour-bearing word in the name
ncr,mutton_curry,nonveg_main,Siemens,no colour-bearing word in the name
ncr,namkeen_chach,curd_side,Junglee Games,no colour-bearing word in the name
ncr,navratre_thali,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,neutrela_rice,rice,Stryker,no colour-bearing word in the name
ncr,new_vendor_at_manesar,veg_gravy,Stryker,no colour-bearing word in the name
ncr,nimboo_paani,veg_gravy,Stryker,no colour-bearing word in the name
ncr,non_veg,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,non_veg_not_serving_due_to_navratri,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,nurtri_soya_chunks_gravy,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,nutree_keema_matar,nonveg_main,Stryker,no colour-bearing word in the name
ncr,nutree_pulao,rice,Stryker,no colour-bearing word in the name
ncr,nutrella_in_semi_dry_gravy,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,nutrella_matar,veg_dry,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,nutri_capsicum,veg_gravy,Carelon,no colour-bearing word in the name
ncr,nutri_corn_masala,veg_gravy,Sinch,no colour-bearing word in the name
ncr,nutri_keema,nonveg_main,"Sinch,Stryker",no colour-bearing word in the name
ncr,nutri_keema_corn,nonveg_main,Siemens,no colour-bearing word in the name
ncr,nutri_keema_veg,nonveg_main,Sinch,no colour-bearing word in the name
ncr,nutri_masala,veg_dry,"SAEL,Stryker",no colour-bearing word in the name
ncr,nutri_matar_curry,veg_gravy,"Carelon,Siemens",no colour-bearing word in the name
ncr,nutri_matar_masala,veg_dry,Carelon,no colour-bearing word in the name
ncr,olives,veg_gravy,Corning,no colour-bearing word in the name
ncr,onion_laccha,salad,Sinch,no colour-bearing word in the name
ncr,onion_ring_masala,salad,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,onion_saute_rice,rice,Stryker,no colour-bearing word in the name
ncr,onion_tadka_raita,curd_side,Junglee Games,no colour-bearing word in the name
ncr,orange_drink,veg_gravy,Stryker,no colour-bearing word in the name
ncr,orange_refresher,veg_gravy,Corning,no colour-bearing word in the name
ncr,orange_tang,veg_gravy,Stryker,no colour-bearing word in the name
ncr,orange_treat,veg_gravy,Stryker,no colour-bearing word in the name
ncr,pahadi_style_rajma_masala,dal,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,pakeeza,veg_gravy,Carelon,no colour-bearing word in the name
ncr,panchporan_aloo,veg_dry,Carelon,no colour-bearing word in the name
ncr,panchrattan_dal,dal,Stryker,no colour-bearing word in the name
ncr,paneer_bhuna_masala,veg_gravy,Siemens,no colour-bearing word in the name
ncr,paneer_bhurji,nonveg_main,Carelon,no colour-bearing word in the name
ncr,paneer_dhaniya_adraki,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,paneer_hyderabadi,veg_gravy,"Corning,Stryker",no colour-bearing word in the name
ncr,paneer_jaipuri,veg_gravy,Carelon,no colour-bearing word in the name
ncr,paneer_kalimirch,veg_gravy,"Carelon,Stryker",no colour-bearing word in the name
ncr,paneer_laung_lachi,veg_gravy,Corning,no colour-bearing word in the name
ncr,paneer_madrasi_south_style,veg_gravy,Sinch,no colour-bearing word in the name
ncr,paneer_makhanwala,veg_gravy,"Carelon,Stryker",no colour-bearing word in the name
ncr,paneer_malai_kofta,veg_gravy,Stryker,no colour-bearing word in the name
ncr,paneer_peshawari,veg_gravy,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,paneer_red_gravy,veg_gravy,Carelon,no colour-bearing word in the name
ncr,paneer_roganjosh,veg_gravy,Carelon,no colour-bearing word in the name
ncr,paneer_tak_tak,veg_gravy,Corning,no colour-bearing word in the name
ncr,paneer_veg_fusion,veg_gravy,Carelon,no colour-bearing word in the name
ncr,pao,bread,Stryker,no colour-bearing word in the name
ncr,pao_bhaji,veg_gravy,"SAEL,Stryker",no colour-bearing word in the name
ncr,papaya,veg_gravy,Corning,no colour-bearing word in the name
ncr,papdi_chaat,salad,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,pappu_dal,dal,Corning,no colour-bearing word in the name
ncr,papri_chaat,salad,Stryker,no colour-bearing word in the name
ncr,parval_aloo,veg_gravy,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,parval_masala,veg_gravy,"Airtel Noida,Stryker",no colour-bearing word in the name
ncr,parwal_ki_sabzi,veg_dry,Carelon,no colour-bearing word in the name
ncr,pasta,salad,Stryker,no colour-bearing word in the name
ncr,pasyam_kheer,dessert,Sinch,no colour-bearing word in the name
ncr,patagobhi_matar_ki_sabzi,veg_dry,Carelon,no colour-bearing word in the name
ncr,patiala_chicken,nonveg_main,Carelon,no colour-bearing word in the name
ncr,patila_matar,dal,Stryker,no colour-bearing word in the name
ncr,patisa,veg_gravy,Corning,no colour-bearing word in the name
ncr,pav,bread,"Carelon,Sinch",no colour-bearing word in the name
ncr,pax,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,payasam_cold,dessert,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,paysam_kheer,dessert,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,paysam_kheer_cold,dessert,Junglee Games,no colour-bearing word in the name
ncr,paysum_kheer,dessert,Siemens,no colour-bearing word in the name
ncr,peanut_corn_salad,salad,Stryker,no colour-bearing word in the name
ncr,peanuts_chikki,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,peenut_chaat,salad,Stryker,no colour-bearing word in the name
ncr,peshawari_chole,dal,Carelon,no colour-bearing word in the name
ncr,peshawari_paneer_masala,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,petha,dessert,Stryker,no colour-bearing word in the name
ncr,petha_khatta_meetha,dessert,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,petha_masala,dessert,Stryker,no colour-bearing word in the name
ncr,phirni_cold,dessert,Sinch,no colour-bearing word in the name
ncr,pickel_sachet,veg_gravy,SAEL,no colour-bearing word in the name
ncr,pickle_mouth_freshner,veg_gravy,Sinch,no colour-bearing word in the name
ncr,pili_dal_fry,dal,Sinch,no colour-bearing word in the name
ncr,pindi_chole_lipatwan,veg_gravy,Stryker,no colour-bearing word in the name
ncr,pineapple,veg_gravy,Corning,no colour-bearing word in the name
ncr,pineapple_cheese_corn_salad,salad,Stryker,no colour-bearing word in the name
ncr,pineapple_corn_cheese_salad,salad,Stryker,no colour-bearing word in the name
ncr,pineapple_pastry,dessert,"Junglee Games,Sinch",no colour-bearing word in the name
ncr,pista_balushahi,veg_gravy,Carelon,no colour-bearing word in the name
ncr,pista_khoya_burfi,dessert,Carelon,no colour-bearing word in the name
ncr,plain_chaach,veg_gravy,SAEL,no colour-bearing word in the name
ncr,plain_rce,rice,Airtel Noida,no colour-bearing word in the name
ncr,pudding_ala_cream,dessert,Stryker,no colour-bearing word in the name
ncr,pudhina_soya_keema,nonveg_main,Carelon,no colour-bearing word in the name
ncr,pulao,rice,Stryker,no colour-bearing word in the name
ncr,punjabi_baingan_bharta,veg_gravy,Stryker,no colour-bearing word in the name
ncr,punjabi_bharta,veg_gravy,Stryker,no colour-bearing word in the name
ncr,punjabi_chole_white,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,punjabi_kadhi_pakoda,dal,Airtel Noida,no colour-bearing word in the name
ncr,punjabi_paneer_masala,veg_gravy,Siemens,no colour-bearing word in the name
ncr,punjabi_sweet_lassi,welcome_drink,SAEL,no colour-bearing word in the name
ncr,pyaaz_diye_masoor_dal,dal,Carelon,no colour-bearing word in the name
ncr,pyaaz_pulao,rice,Carelon,no colour-bearing word in the name
ncr,pysam_kheer,dessert,Sinch,no colour-bearing word in the name
ncr,rabdi,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,rahra_chicken,nonveg_main,Stryker,no colour-bearing word in the name
ncr,rainbow_pastry,dessert,Carelon,no colour-bearing word in the name
ncr,rajasthai_laddu,dessert,Siemens,no colour-bearing word in the name
ncr,rajasthani_boondi_laddo,veg_gravy,Siemens,no colour-bearing word in the name
ncr,rajasthani_chicken_curry,nonveg_main,Siemens,no colour-bearing word in the name
ncr,rajasthani_dal,dal,"Airtel Noida,Junglee Games",no colour-bearing word in the name
ncr,rajasthani_dal_tadka,dal,"Carelon,Siemens",no colour-bearing word in the name
ncr,rajasthani_kadhi,dal,Corning,no colour-bearing word in the name
ncr,rajasthani_kadhi_pakoda,dal,Corning,no colour-bearing word in the name
ncr,rajbhog,veg_gravy,Carelon,no colour-bearing word in the name
ncr,rajma,dal,"Carelon,Corning,Stryker",no colour-bearing word in the name
